p-variable	slope	adjusted.p-variable
Aureitalea	0.271795490681901	1.38936286227717	0.426411227362265
Auricoccus	0.677268335002198	0.448444658824893	0.793726033198489
Auritidibacter	0.266826309595193	1.68947432116126	0.423408542802296
Austwickia	0.367046035197782	1.2427489185434	0.529399441920131
Avibacterium	0.831465980343458	-0.260155041773298	0.895286176785995
Azoarcus	0.00902176985884479	2.95596408701724	0.0442572368001737
Azorhizobium	0.000227807016400746	5.25238613742814	0.00967687599687327
Azospira	8.97643047089295e-05	5.81717470102793	0.00890702234601845
Azospirillum	0.00365182961661234	3.51547794538044	0.0283784703384408
Azotobacter	0.0147049273145613	2.8637357426849	0.0585030959907069
Bacillus	0.611920711882468	-0.417596254610276	0.74442146588189
Bacterioplanes	0.464438759269593	1.2400534649691	0.617889325332266
Bacteriovorax	0.685027046745167	0.508375163270853	0.797200824868588
Bacteroides	0.000406192943137473	8.0101093893759	0.00967687599687327
Baekduia	0.00459405022274775	4.70062288809737	0.0324978307386059
Barnesiella	0.0233501734000273	4.792598866197	0.0758424577426667
Bartonella	0.808533962920916	-0.215088972074156	0.883877323061091
Basfia	0.390806248080606	-0.957180445676119	0.550305495815452
Basilea	0.268449593255608	-1.73310790555827	0.4247684810505
Bdellovibrio	0.372251732506875	0.916508337650327	0.533203303603428
Beggiatoa	0.285798912873812	-1.46908482166093	0.443775529513678
Beijerinckia	0.00403293296550727	3.81366317334292	0.0303473643513058
Belliella	0.65818141348826	0.438786755770867	0.779043196178631
Bergeyella	0.740546624079664	-0.504662393615371	0.83720532688272
Bermanella	0.446685516136951	-1.19307210160904	0.601170492445569
Bernardetia	0.518956504393597	-0.936583939975584	0.660815211949887
Beutenbergia	0.0391356758334187	2.58597076708646	0.106299442753275
Bibersteinia	0.667339193278115	0.547295880217466	0.786516107913607
Bifidobacterium	0.0331668401029743	-5.8707333303306	0.0946357427375805
Blastochloris	0.000296475990317175	5.1229246192037	0.00967687599687327
Blastococcus	0.00753019838201117	4.55903583638153	0.0398812735964477
Blastomonas	0.000445514258998322	5.76405593555547	0.00974855543045012
Blattabacterium	0.568214782121001	-0.58100163705043	0.707291304391635
Blautia	0.0620644322461061	-2.22183556359971	0.147869843589218
