p-variable	slope	adjusted.p-variable
Unclassified Dehalococcoidia Class	0.31043591432043	0.00159699751685428	0.53987048931158
Unclassified Deinococci Class	0.38374491847231	0.00223990604391689	0.53987048931158
Unclassified Deltaproteobacteria Class	0.219507055905889	0.00202709324494715	0.53987048931158
Unclassified Elusimicrobia Phylum	0.121280217246658	0.00251781721611819	0.53987048931158
Unclassified Epsilonproteobacteria Class	0.166865262686497	0.00166218699517316	0.53987048931158
Unclassified Euryarchaeota Phylum	0.436224928786012	0.00137014015606172	0.572844824065148
Unclassified Firmicutes Phylum	0.147552217883165	0.00138652201179842	0.53987048931158
Unclassified Gammaproteobacteria Class	0.221568111423888	0.00134460453997244	0.53987048931158
Unclassified Halobacteria Class	0.136873342319358	0.00203296880782573	0.53987048931158
Unclassified Kiritimatiellaeota Phylum	0.880804911373657	0.000200724797491264	0.908982265683846
Unclassified Microsporidia Phylum	0.0976427606022648	0.00230976005281527	0.53987048931158
Unclassified Mollicutes Class	0.415602055602405	-0.0013583145082865	0.561833951207389
Unclassified Negativicutes Class	0.694172995569199	-0.000480031486268869	0.757567789685108
Unclassified Phycisphaerae Class	0.178079576163457	0.00190686453551118	0.53987048931158
Unclassified Planctomycetes Phylum	0.243134454521239	0.00148600337606726	0.53987048931158
Unclassified Planctomycetia Class	0.635604036743552	-0.000932930136283591	0.706555185031205
Unclassified Proteobacteria Phylum	0.213714994260488	0.00164376778541012	0.53987048931158
Unclassified Sordariomycetes Class	0.673113652678021	-0.00124913238812742	0.743763520536687
Unclassified Tenericutes Phylum	0.74740486586634	0.00042554871602735	0.797454298848461
Unclassified Thaumarchaeota Phylum	0.0542473095746883	0.00241845061479861	0.53987048931158
Unclassified Thermoplasmata Class	0.290013668890511	0.00186904503690604	0.53987048931158
Unclassified Tissierellia Class	0.211211218271849	0.00180748061733473	0.53987048931158
Unclassified Verrucomicrobia Phylum	0.29163954956185	0.0013983403400301	0.53987048931158
Unclassified Vicinamibacteria Class	0.150166794795475	0.00226852146391389	0.53987048931158
Unclassified candidate division Zixibacteria Phylum	0.309172683121176	0.00174485919875271	0.53987048931158
Ustilaginales	0.155813940217359	0.00169277083464564	0.53987048931158
Veillonellales	0.718393267460913	0.000525082284776305	0.773405364518731
Verrucomicrobiales	0.355497065189847	0.00407534615442259	0.53987048931158
Vibrionales	0.219896995787713	0.0012379616320645	0.53987048931158
Victivallales	0.0333741648756065	0.00360558748591055	0.53987048931158
Xanthomonadales	0.261869005071686	0.00157646570978608	0.53987048931158
